2015-06-10 06:20:46,10627,3,830.0
2015-06-10 06:24:54,2,1,248.0
2015-06-10 06:27:55,10072,4,181.0
2015-06-10 06:30:47,243,4,172.0
2015-06-10 06:31:02,252,4,15.0
2015-06-10 06:33:22,10142,4,140.0
2015-06-10 06:46:31,5,3,789.0
2015-06-10 06:49:44,237,2,193.0
2015-06-10 06:52:29,10088,2,165.0
2015-06-10 06:53:20,10130,2,51.0
2015-06-10 06:56:59,73,2,219.0
2015-06-10 07:06:10,10627,3,551.0
2015-06-10 07:17:53,1025,2,703.0
2015-06-10 07:20:08,238,2,135.0
2015-06-10 07:26:48,151,2,400.0
2015-06-10 11:02:10,1165,1,12922.0
2015-06-10 11:07:34,579,3,324.0
2015-06-10 11:10:00,149,4,146.0
2015-06-10 11:15:20,1015,4,320.0
2015-06-10 11:57:34,1414,3,2534.0
2015-06-10 19:04:59,10088,4,25645.0
2015-06-10 19:12:03,5,1,424.0
2015-06-10 19:50:29,1014,2,2306.0
2015-06-10 19:53:39,1016,2,190.0
2015-06-10 19:54:56,1016,4,77.0
2015-06-10 19:56:24,1077,4,88.0
2015-06-10 20:00:07,78,3,223.0
2015-06-11 06:41:52,232,2,38505.0
2015-06-11 06:48:44,170,2,412.0
2015-06-11 07:44:11,236,1,3327.0
2015-06-11 07:45:23,254,1,72.0
2015-06-11 07:45:53,238,4,30.0
2015-06-11 07:50:14,146,1,261.0
2015-06-11 07:53:41,10085,4,207.0
2015-06-11 08:08:07,239,4,866.0
2015-06-11 08:12:46,2,1,279.0
2015-06-11 08:15:37,1037,4,171.0
2015-06-11 08:39:36,2,3,1439.0
2015-06-11 08:50:36,10108,4,660.0
2015-06-11 08:57:32,2,1,416.0
2015-06-11 09:02:54,1,2,322.0
2015-06-11 09:09:56,101,2,422.0
2015-06-11 09:27:46,579,3,1070.0
2015-06-11 09:30:15,149,4,149.0
2015-06-11 09:45:13,1015,4,898.0
2015-06-11 11:00:12,1015,2,4499.0
2015-06-11 11:07:27,579,1,435.0
2015-06-11 11:08:38,149,2,71.0
2015-06-11 11:35:44,1121,3,1626.0
2015-06-11 11:36:39,1083,2,55.0
2015-06-11 12:09:08,124,2,1949.0
2015-06-11 12:53:05,10079,4,2637.0
2015-06-11 13:13:07,1164,4,1202.0
2015-06-11 13:18:31,2,3,324.0
2015-06-11 13:30:12,1079,3,701.0
2015-06-11 13:31:31,1080,4,79.0
2015-06-11 13:40:15,10414,2,524.0
2015-06-11 13:40:57,78,3,42.0
2015-06-11 16:23:27,78,1,9750.0
2015-06-11 16:41:43,1074,3,1096.0
2015-06-11 16:51:44,10133,2,601.0
2015-06-11 16:58:05,232,2,381.0
2015-06-11 17:26:21,10134,3,1696.0
2015-06-11 17:26:40,10134,3,19.0
2015-06-11 17:42:36,170,4,956.0
2015-06-11 17:42:43,232,4,7.0
2015-06-11 18:11:11,1414,3,1708.0
2015-06-11 18:31:19,1414,1,1208.0
2015-06-11 18:33:49,1039,2,150.0
2015-06-11 18:36:59,10414,2,190.0
2015-06-11 18:37:53,1077,1,54.0
2015-06-11 18:50:36,1080,4,763.0
2015-06-11 18:55:18,1079,2,282.0
2015-06-11 18:55:38,1077,2,20.0
2015-06-11 18:56:33,1074,2,55.0
2015-06-11 18:56:58,1016,2,25.0
2015-06-11 19:01:57,1015,2,299.0
2015-06-11 19:44:21,1023,4,2544.0
2015-06-11 19:46:35,10133,4,134.0
2015-06-11 19:50:05,1015,4,210.0
2015-06-11 19:52:00,1016,4,115.0
2015-06-11 19:52:47,1074,4,47.0
2015-06-11 19:55:51,1074,1,184.0
2015-06-11 19:56:09,1074,3,18.0
2015-06-11 19:58:50,10115,1,161.0
2015-06-11 20:00:39,10077,1,109.0
2015-06-11 20:01:47,10076,1,68.0
2015-06-11 20:20:17,254,3,1110.0
2015-06-11 20:27:38,151,2,441.0
2015-06-11 20:31:23,83,3,225.0
2015-06-11 21:07:16,136,3,2153.0
2015-06-11 21:08:42,137,3,86.0
2015-06-11 21:11:11,139,3,149.0
2015-06-11 21:40:13,255,1,1742.0
2015-06-11 21:43:53,236,1,220.0
2015-06-11 21:44:49,254,1,56.0
2015-06-11 21:45:18,238,4,29.0
2015-06-11 21:47:39,275,4,141.0
2015-06-11 21:52:08,10108,4,269.0
2015-06-11 22:05:25,10406,2,797.0
2015-06-11 22:09:13,1030,2,228.0
2015-06-11 22:09:48,10085,2,35.0
2015-06-11 22:11:19,1025,2,91.0
2015-06-11 22:13:06,254,3,107.0
2015-06-11 22:14:14,236,3,68.0
2015-06-11 22:23:18,10069,4,544.0
2015-06-11 22:27:14,10569,3,236.0
2015-06-11 22:35:54,10069,2,520.0
2015-06-11 22:36:50,184,1,56.0
2015-06-11 23:00:09,10068,1,1399.0
2015-06-11 23:02:02,10126,3,113.0
2015-06-11 23:11:05,10082,4,543.0
2015-06-11 23:12:34,10593,4,89.0
2015-06-11 23:17:14,10594,4,280.0
2015-06-11 23:18:14,10595,4,60.0
2015-06-11 23:19:11,10117,4,57.0
2015-06-11 23:20:53,10613,3,102.0
2015-06-11 23:23:07,10621,2,134.0
2015-06-11 23:23:26,10622,2,19.0
2015-06-11 23:23:43,10623,2,17.0
2015-06-11 23:24:42,10624,2,59.0
2015-06-11 23:25:10,10605,2,28.0
2015-06-11 23:27:41,10602,2,151.0
2015-06-11 23:27:58,1069,2,17.0
2015-06-11 23:29:01,1070,3,63.0
2015-06-11 23:31:58,10615,2,177.0
2015-06-11 23:33:36,10086,2,98.0
2015-06-11 23:34:23,10105,2,47.0
2015-06-11 23:35:58,10118,2,95.0
2015-06-11 23:41:46,1079,3,348.0
2015-06-11 23:42:30,1077,2,44.0
2015-06-11 23:46:16,78,3,226.0
2015-06-12 07:18:34,1015,2,27138.0
2015-06-12 07:34:32,10132,1,958.0
2015-06-12 07:42:26,56,4,474.0
2015-06-12 07:45:49,1103,4,203.0
2015-06-12 07:52:09,1019,4,380.0
2015-06-12 07:54:04,57,1,115.0
2015-06-12 07:56:13,62,1,129.0
2015-06-12 08:31:33,1019,4,2120.0
2015-06-12 08:32:32,75,4,59.0
2015-06-12 08:50:40,1074,3,1088.0
2015-06-12 09:23:29,79,3,1969.0
2015-06-12 09:24:30,78,4,61.0
2015-06-12 11:16:47,1015,2,6737.0
2015-06-12 12:01:39,1414,3,2692.0
2015-06-12 13:00:21,1414,1,3522.0
